ENV,chr_snp,Slope,Inv_Logit_Coeff,SE
PPT_wt,CE10_chr2_18633388,-0.6688314983406124,0.33875853722382376,0.09228461014176878
PPT_wt,CE10_chr2_18686936,-0.8443968677949075,0.3006095616836744,0.10088242669867638
PPT_wt,CE10_chr2_18690553,-0.15594036109166737,0.4610937194118913,0.07695866088412051
PPT_wt,CE10_chr2_18691582,-0.1450333940488613,0.46380507499458107,0.07658802473798328
PPT_wt,CE10_chr2_18736627,-0.22883442193957632,0.4430397391055861,0.07746460695291772
PPT_wt,CE10_chr2_18739008,-0.2050553515455983,0.4489150372169993,0.07784044253848602
PPT_wt,CE10_chr2_18742006,-0.17335127918031112,0.456770382590139,0.0774733761209166
PPT_wt,CE10_chr2_18767948,-0.21505239453305638,0.4464431484644298,0.07886702860367518
PPT_wt,CE10_chr2_18769326,-0.224931774343674,0.44400295187200695,0.07916191380245596
PPT_wt,CE10_chr2_18969356,-0.7290557456293348,0.3254019717322027,0.09435560709946601
PPT_wt,CE10_chr2_18974047,-0.4160574098730997,0.3974605611696994,0.10354861759263922
PPT_wt,CE10_chr2_18992699,-0.4035127267764557,0.4004686628716037,0.10194640157116677
PPT_wt,CE10_chr2_31567664,-1.2234177854211223,0.2273355431658153,0.21570770862559774
PPT_wt,CE10_chr2_41154260,-0.3187290038146099,0.4209855305521444,0.08127090842497968
PPT_wt,CE10_chr2_44839490,-0.40144596471494326,0.4009649809550703,0.13734200430061144
PPT_wt,CE10_chr2_47098514,-1.3171144688004512,0.2112987712720479,0.11485517301975097
PPT_wt,CE10_chr2_51394314,-0.2740033329075998,0.43192454786191037,0.08523403353154027
PPT_wt,CE10_chr2_51807255,-0.353982370468547,0.41241704089530123,0.5923777203346557
PPT_wt,CE10_chr2_51899790,-0.6979656789590958,0.33226341721292085,0.09102098369745458
PPT_wt,CE10_chr2_53118124,-2.3803149855618178,0.08468614661864389,0.3724330321121031
PPT_wt,CE10_chr3_8204970,-1.0844978276447552,0.2526557886081476,0.11068585593540478
PPT_wt,CE10_chr3_10780712,-0.8520426618114078,0.2990045382221896,0.09972360318400496
PPT_wt,CE10_chr3_10785844,-0.9920630435625353,0.2705047805595526,0.10816595088969802
PPT_wt,CE10_chr3_16033624,-1.3310359450722722,0.20898805938038892,0.15914385179213672
PPT_wt,CE10_chr3_18134809,-1.1184804116725107,0.24629326035956753,0.11630914003014726
PPT_wt,CE10_chr3_19111957,-0.9828416574300488,0.2723283007422269,0.11846544646636925
PPT_wt,CE10_chr3_21030630,-1.0215376456381742,0.26472799403920755,0.11292468455502495
PPT_wt,CE10_chr3_29841144,-1.4238763102673804,0.1940546195879343,0.2396246890888885
PPT_wt,CE10_chr3_34939821,-0.2065840014005002,0.44853689363342725,0.09645589478656601
PPT_wt,CE10_chr3_34946312,-0.33663891297236864,0.41662615561631855,0.08954592642724035
PPT_wt,CE10_chr3_34946478,-0.8611831526760328,0.29709221043959866,0.11111673117413237
PPT_wt,CE10_chr3_49430352,-0.33964443080236323,0.4158958516585914,0.07972998244939684
PPT_wt,CE10_chr4_4248913,-0.6592906239653834,0.3408989810329669,0.08767652998194324
PPT_wt,CE10_chr4_7333178,-0.92482851765013,0.2839750729528245,0.17971904547826428
PPT_wt,CE10_chr4_24470715,-0.5919858898579368,0.35617932879857644,0.1825230580538869
PPT_wt,CE10_chr4_29957256,-0.827122748397581,0.3042537933834277,0.2611674124380972
PPT_wt,CE10_chr5_11180046,-0.3227914162242449,0.4199956093693842,0.078605773725527045
PPT_wt,CE10_chr5_41935975,-0.2986380177956559,0.4258904647678915,0.09289595609610639
PPT_wt,CE10_chr5_45891576,-0.4156829243987702,0.39755024851488824,0.08350582469662814
PPT_wt,CE10_chr6_297348,-0.7112103071801166,0.3293314617235961,0.36699518511801893
PPT_wt,CE10_chr6_1663400,-0.9015246058888504,0.28873729118869196,0.1089657404730195
PPT_wt,CE10_chr6_2638799,-0.3479187853574031,0.4138872010263459,0.08776582956475845
PPT_wt,CE10_chr6_5667682,-0.9980040836115358,0.2693340232770223,0.10570597409503589
PPT_wt,CE10_chr6_49504946,-0.31467784346279676,0.42197334293387767,0.13625538454762012
PPT_wt,CE10_chr6_53400520,-0.6696089433487428,0.3385844104529834,0.10212846761214284
PPT_wt,CE10_chr6_54470076,-0.17251912439033878,0.45697687357324485,0.08084157244347358
PPT_wt,CE10_chr6_54470821,-0.47631400388160006,0.38312289648326964,1.286103726283695
PPT_wt,CE10_chr6_54473473,-0.4342023680320282,0.3931232926337916,0.08061218285244572
PPT_wt,CE10_chr6_54473683,-0.3979718090754376,0.4017997319396473,0.08126292255639206
PPT_wt,CE10_chr6_54473729,-0.41197686471615824,0.3984382009383573,0.07994524742649758
PPT_wt,CE10_chr6_54476287,-0.8208031690713035,0.3055931959930663,0.09389821625416318
PPT_wt,CE10_chr6_54477127,-0.29743128598462476,0.4261855464336293,0.08075493397297077
PPT_wt,CE10_chr6_58952579,-0.9446096381962106,0.2799701582538541,0.10255174030856985
PPT_wt,CE10_chr7_982905,-0.8221562146975533,0.305306147149755,0.09269925285006562
PPT_wt,CE10_chr7_2535310,-0.5652187272781907,0.3623408089305145,0.08679139582755682
PPT_wt,CE10_chr7_2535959,-0.5473340634699998,0.36648314753308064,0.08652645604564017
PPT_wt,CE10_chr7_2542296,-0.05493539330657325,0.48626960457678253,0.07614200146346713
PPT_wt,CE10_chr7_9883449,-0.5061376524080653,0.37609938550954713,0.08548652675428452
PPT_wt,CE10_chr7_15769730,-0.4310172011402731,0.39388345950544285,0.08376055043458219
PPT_wt,CE10_chr7_30652811,-1.1787627149482858,0.23527473630509196,0.10721432734498273
PPT_wt,CE10_chr7_31217967,-0.6574457462805784,0.3413136224064097,0.0992566275086759
PPT_wt,CE10_chr7_40352832,-1.043661005950374,0.2604442182885203,0.2734645752014451
PPT_wt,CE10_chr7_41246261,-0.7951247584956612,0.31106934499755695,0.09099615927234181
PPT_wt,CE10_chr7_41247693,-0.6590764291168323,0.34094710944211626,0.09461501853773636
PPT_wt,CE10_chr7_41247812,-0.6919541568162454,0.33359850241487254,0.08851823045186388
PPT_wt,CE10_chr7_41247828,-0.7002607873822747,0.3317544104482615,0.08810286875139849
PPT_wt,CE10_chr7_41248031,-0.721059521087377,0.32715971184796444,0.08998626672368669
PPT_wt,CE10_chr7_41248301,-0.6321085152002646,0.3470325922363827,0.08676981302389136
PPT_wt,CE10_chr7_41248417,-0.5672581455414378,0.3618697338637368,0.08406986999533198
PPT_wt,CE10_chr7_41251230,-0.5808162465697898,0.3587447969746161,0.08538559882527763
PPT_wt,CE10_chr7_41251302,-0.37327145366573905,0.4077507601796411,0.08113948519471435
PPT_wt,CE10_chr7_41251950,-0.5690450352017141,0.36145720718159813,0.0843842772920791
PPT_wt,CE10_chr7_41252172,-0.6035408207538999,0.35353402821259816,0.08567640568346487
PPT_wt,CE10_chr7_41253054,-0.5426472092953516,0.3675719890751555,0.08542889974277729
PPT_wt,CE10_chr7_41253107,-0.5775556210068608,0.35949523897185465,0.08831497476833398
PPT_wt,CE10_chr7_41253384,-0.5594473668152566,0.36367533801372964,0.08398228451306068
PPT_wt,CE10_chr7_41253864,-0.5384241199831168,0.36855424820771154,0.08641814089332174
PPT_wt,CE10_chr7_41253902,-0.4991152539026371,0.3777486099312858,0.08417131658826153
PPT_wt,CE10_chr7_41253948,-0.48408702951482235,0.3812874982850912,0.08285211557939343
PPT_wt,CE10_chr7_41254051,-0.5766308801139144,0.3597081959959312,0.08474941740621189
PPT_wt,CE10_chr7_41265016,-0.5316022614447303,0.3701432635828074,0.08536575738904342
PPT_wt,CE10_chr7_41265797,-0.6549032596362667,0.34188545118049884,0.08791178733322987
PPT_wt,CE10_chr7_41265875,-0.6033428444709681,0.35357927655240856,0.08601222002904442
PPT_wt,CE10_chr7_41266351,-0.6387653134644774,0.34552569527556215,0.08615335968810126
PPT_wt,CE10_chr7_41266369,-0.6386135087086764,0.34556002485720605,0.08668475582485623
PPT_wt,CE10_chr7_41266405,-0.6188929663381907,0.35003327080025676,0.08669113017457833
PPT_wt,CE10_chr7_41266603,-0.551485994587443,0.3655197156564682,0.08343926063691362
PPT_wt,CE10_chr7_41267688,-0.5904760592258167,0.3565256316699262,0.0865991538741406
PPT_wt,CE10_chr7_41267709,-0.5705993023695212,0.3610985504602058,0.0855387321585816
PPT_wt,CE10_chr7_41267789,-0.5199893497857625,0.37285472406646747,0.08406336810230242
PPT_wt,CE10_chr7_41267876,-0.5691479624794105,0.3614334512979709,0.08390994030228317
PPT_wt,CE10_chr7_41271416,-0.7352250383302907,0.32404917763217117,0.09473941401007595
PPT_wt,CE10_chr7_45545835,-0.5305897149130412,0.3703793568972251,0.10051185141253725
PPT_wt,CE10_chr8_355269,-0.48478622393899246,0.38112256688352836,0.1747819393536218
PPT_wt,CE10_chr8_887918,-0.13667255512567053,0.4658849487148015,0.10015227262418881
PPT_wt,CE10_chr8_1300847,-0.06841515785391418,0.48290287879666083,0.12688533839563101
PPT_wt,CE10_chr8_2514047,-0.5274070930852759,0.3711218451726928,0.09036048697977726
PPT_wt,CE10_chr8_4186577,-0.16863850524938317,0.45794000496581255,0.07714080519932086
PPT_wt,CE10_chr8_17188251,-0.03705176647554185,0.49073811794195693,0.07739595448249513
PPT_wt,CE10_chr8_17188313,-0.12598849648234037,0.4685444729399038,0.07970988949759368
PPT_wt,CE10_chr8_17192744,-0.12146882802557663,0.4696700761766034,0.07849939379961053
PPT_wt,CE10_chr8_17194108,-0.13927722501933107,0.465236870605474,0.07643913378489488
PPT_wt,CE10_chr8_17195963,-0.16070196687035215,0.4599107469918436,0.07706122363663116
PPT_wt,CE10_chr8_40341188,-0.3200298115172321,0.4206684825732361,0.14135872316391387
PPT_wt,CE10_chr8_47952724,-0.4906672985118847,0.3797363817841678,0.14834500395842926
PPT_sm,CE10_chr1_2508598,-0.3926988752074899,0.403067770619101,0.08378103728683285
PPT_sm,CE10_chr1_4222049,-1.0305676952861709,0.2629740593977369,0.12008596241499232
PPT_sm,CE10_chr1_4223388,-0.27523283339440024,0.4316228958598798,0.10947604892275362
PPT_sm,CE10_chr1_4354290,-0.426156110125353,0.39504458954690264,0.09131750170251415
PPT_sm,CE10_chr1_4355200,-0.5467447349547075,0.3666199846129617,0.10102811922871688
PPT_sm,CE10_chr1_4356697,-0.5863676002715694,0.35746872880499503,0.09424808726067138
PPT_sm,CE10_chr1_4357203,-0.5193115489760549,0.37301323064831804,0.08902245291915092
PPT_sm,CE10_chr1_10353688,-0.1583881653535854,0.4604855318088627,0.09969216939136293
PPT_sm,CE10_chr1_10358842,-0.33296929790016594,0.4175183231210924,0.08149006928542521
PPT_sm,CE10_chr1_31404700,-0.5569498301477811,0.3642535034773628,0.14962328797549937
PPT_sm,CE10_chr1_37726015,-0.06193535215659307,0.4845211097141198,0.16319118887665185
PPT_sm,CE10_chr1_38801440,-0.5385219957979811,0.36853147064398134,0.09363305860689891
PPT_sm,CE10_chr1_38806089,-0.5322304355128982,0.3699968247720638,0.11074300018584761
PPT_sm,CE10_chr1_38807405,-0.9252105899656173,0.2838973913670424,0.10992770554186479
PPT_sm,CE10_chr1_38807907,-0.16897829984940696,0.4578556586333961,0.19758953946740188
PPT_sm,CE10_chr1_38809381,-0.22401539796490286,0.44422918410646434,0.1156134909018513
PPT_sm,CE10_chr1_38824853,-0.29297941150176654,0.4272746147717294,0.12527377740016263
PPT_sm,CE10_chr1_40056447,-0.9956328969709839,0.26980091184776295,0.11789258117292697
PPT_sm,CE10_chr2_40551025,-0.666402516299548,0.3393028450051182,0.09815504026328865
PPT_sm,CE10_chr2_45378861,-0.37847368429071376,0.4064950785373314,0.09665561105166938
PPT_sm,CE10_chr2_45379725,-0.6212676071031417,0.34949320890606006,0.10407517641624732
PPT_sm,CE10_chr2_45380178,-0.38772548112199945,0.404264964518541,0.09577685944535197
PPT_sm,CE10_chr2_45380537,-0.19566686524712953,0.4512387553195882,0.10900382540683674
PPT_sm,CE10_chr2_46039257,-0.20321660578064282,0.44936996773675986,0.08222501755207326
PPT_sm,CE10_chr5_2802731,-0.3154421426761766,0.4217869324316275,0.08765812330424111
PPT_sm,CE10_chr5_5505967,-0.7101648230214764,0.32956242135147745,0.10131114667814316
PPT_sm,CE10_chr5_41935919,-0.43795932812851945,0.39222732778893526,0.08687241909079002
PPT_sm,CE10_chr5_50013782,-0.2933184757156611,0.4271916440693977,0.08931190530183228
PPT_sm,CE10_chr6_33868373,-0.24903683940548768,0.4380605799431453,0.08647887212726288
PPT_sm,CE10_chr6_45245062,-0.7232698454997075,0.3266733474627207,0.1041487163724486
PPT_sm,CE10_chr6_52686524,-0.28130122154900217,0.4301347931735809,0.08786332558321316
PPT_sm,CE10_chr6_52687204,-0.1501971412731231,0.46252114589336973,0.08171012601913216
PPT_sm,CE10_chr6_53094157,-1.1420565148326842,0.24194298251186835,0.5619793170959266
PPT_sm,CE10_chr6_53095936,-0.055712621222086464,0.48607544620559556,0.09493454139158324
PPT_sm,CE10_chr6_53140155,-0.8972797029654943,0.28960983988279343,0.11969114285075184
PPT_sm,CE10_chr6_53141349,-0.054507101596526,0.48637659738867944,0.09317811936249935
PPT_sm,CE10_chr6_53299313,-0.8422835589419486,0.3010540581680489,0.11386477732099348
PPT_sm,CE10_chr6_54469590,-0.574441298591948,0.36021265124932283,0.09464106616512198
PPT_sm,CE10_chr6_54471187,-0.7087099230358025,0.3298839626802217,0.10608835848915245
PPT_sm,CE10_chr6_54473683,-0.7268954283809249,0.32587637366857325,0.10309739096169239
PPT_sm,CE10_chr6_54476989,-0.8800754608440525,0.293162141809613,0.10920218136815629
PPT_sm,CE10_chr6_54532357,-0.8061671283661714,0.3087078582586799,0.17407252547317914
PPT_sm,CE10_chr6_55647280,-1.104910858008919,0.24882087884086335,0.12467916940659499
PPT_sm,CE10_chr6_55652101,-0.19299632160722147,0.45190012731764756,0.079156084229343
PPT_sm,CE10_chr6_55652433,-1.055536189723645,0.2581634183424041,0.11850988807510204
PPT_sm,CE10_chr6_55652476,-1.093792601270922,0.250904779824496,0.12308474430352788
PPT_sm,CE10_chr6_55652579,-0.9909661589749857,0.2707212854068438,0.11584455131816897
PPT_sm,CE10_chr6_55654760,-0.9805377409820896,0.27278509712574955,0.11387282579632108
PPT_sm,CE10_chr6_55655479,-0.8056357973669017,0.30882125970480373,0.10245645411702406
PPT_sm,CE10_chr6_55655983,-0.947557067281872,0.2793763807614789,0.1130772519093969
PPT_sm,CE10_chr6_56396749,-0.579986512860497,0.35893569706170997,0.0926682282319085
PPT_sm,CE10_chr6_56480746,-0.47126091386589936,0.38431784566032456,0.09662863401015198
PPT_sm,CE10_chr6_58212459,-1.1573854306193416,0.2391426906017424,0.2053032794657484
PPT_sm,CE10_chr6_58952579,-0.8852443919226591,0.29209219202862197,0.11054847810957466
PPT_sm,CE10_chr6_60718601,-0.9023257979555646,0.28857277977629336,0.14937893030062094
PPT_sm,CE10_chr7_2451096,-0.47367630257253907,0.38374648201359784,0.09221935034747679
PPT_sm,CE10_chr7_2537066,-0.7318522174273391,0.3247884027275726,0.09892122952650577
PPT_sm,CE10_chr7_2543087,-0.7079033432509694,0.33006229009706833,0.09984718235829713
PPT_sm,CE10_chr7_2652671,-0.3676917195502425,0.40909890103080376,0.08288431656710653
PPT_sm,CE10_chr7_2653732,-0.39865814823561285,0.4016347768432129,0.08356440255680066
PPT_sm,CE10_chr7_2654049,-0.5101384423581881,0.37516107197182336,0.08944749431968098
PPT_sm,CE10_chr7_2684373,-0.7334704864341758,0.324433615557713,0.10219841469801315
PPT_sm,CE10_chr7_13694519,-1.2549975921052066,0.22183623073766112,0.19715731896080083
PPT_sm,CE10_chr7_41430616,-0.25075125046150526,0.43763859941633715,0.08127851541286739
PPT_sm,CE10_chr8_1300847,-0.0259440578585324,0.4935143493190738,0.13139286551802376
PPT_sm,CE10_chr8_4009923,-1.017255230735741,0.26556239301785023,0.11908626146170027
PPT_sm,CE10_chr8_7690937,-0.5573214505993946,0.3641674505979184,0.0942234267994843
PPT_sm,CE10_chr8_11198066,-0.2118460926622429,0.4472356625910714,0.09450594193098412
PPT_sm,CE10_chr8_11199155,-0.177456054350256,0.4557520419329778,0.0924619777278448
PPT_sm,CE10_chr8_11203297,-0.1465187427247189,0.4634357036662958,0.09225819577054545
PPT_sm,CE10_chr8_11203347,-0.2147053197691125,0.4465289232217954,0.09821900264785906
PPT_sm,CE10_chr8_18982060,-0.6894235583155963,0.33416131783674924,0.10256887477696337
